Sl.Num,ProductName,nd,AgeGroup,Gender,Sentiment,,,,,,
770,Pigeon Favourite IC 1800 W Induction Cooktop,https://www.flipkart.com/pigeon-favourite-ic-1800-w-induction-cooktop/p/itmdzzm5krfggpes?pid=ICTDZZM3SKDMH5CK&lid=LSTICTDZZM3SKDMH5CKG5CZSW&marketplace=FLIPKART&spotlightTagId=BestsellerId_j9e%2Fm38%2F575&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Induction%20Cooktops&fm=neo%2Fmerchandising&iid=1a84d23f-5780-43e3-9749-8b19482a10b6.ICTDZZM3SKDMH5CK.SEARCH&ppt=browse&ppn=browse&ssid=ovrikz6t9s0000001601904429178,"2,3,4,5,6,7","1,0","3,4",,,,,,
771,Butterfly Rapid 2 Burner Glass Manual Gas Stove,https://www.flipkart.com/butterfly-rapid-2-burner-glass-manual-gas-stove/p/itmfba67zyqfnhfs?pid=GSTFBA64ZGTVSP8P&lid=LSTGSTFBA64ZGTVSP8PYYC0AR&marketplace=FLIPKART&srno=b_1_1&otracker=clp_banner_1_18.bannerX3.BANNER_chimneys-store_HGNVXROMQFIW&fm=neo%2Fmerchandising&iid=1f8ffda1-99aa-485a-8a35-ec400b4bdc03.GSTFBA64ZGTVSP8P.SEARCH&ppt=browse&ppn=browse&ssid=vqzw9305400000001601904462199,"2,3,4,5,6,7","1,0","3,4",,,,,,
772,Elica TBC HAC TOUCH BF 60 MS NERO Auto Clean Wall Mounted Chimney,https://www.flipkart.com/elica-tbc-hac-touch-bf-60-ms-nero-auto-clean-wall-mounted-chimney/p/itm36bc8fae77310?pid=CHYFNEP3MZAFFHYA&lid=LSTCHYFNEP3MZAFFHYAQ3KFIX&marketplace=FLIPKART&srno=b_1_9&otracker=clp_banner_1_8.bannerX3.BANNER_chimneys-store_ERSB89GSUZTP&fm=neo%2Fmerchandising&iid=c22eee10-a4da-4e28-93d7-63ba26804b16.CHYFNEP3MZAFFHYA.SEARCH&ppt=browse&ppn=browse&ssid=nzygp1hff40000001601904508011,"2,3,4,5,6,7","1,0","3,4",,,,,,
773,"BMS Lifestyle Electric Hand Mixer With Stainless Steel Attachments, 7 -Speed, Includes; Beaters, Dough Hooks 180 W Hand Blender",https://www.flipkart.com/bms-lifestyle-electric-hand-mixer-stainless-steel-attachments-7-speed-includes-beaters-dough-hooks-180-w-blender/p/itmfde4mvnddwwfh?pid=HBLFDDSYFPJWKAWH&lid=LSTHBLFDDSYFPJWKAWHQYS0JX&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Hand%20Blender&fm=neo%2Fmerchandising&iid=345680cd-5f53-4fae-ab55-f0a794793165.HBLFDDSYFPJWKAWH.SEARCH&ppt=browse&ppn=browse&ssid=fgvfwcrxhc0000001601904565482,"2,3,4,5,6,7","1,0","3,4",,,,,,
774,Philips HL1655/00 250 W Hand Blender,https://www.flipkart.com/philips-hl1655-00-250-w-hand-blender/p/itmf3xjwpvzvhzp2?pid=HBLEY3HGHANFZMSF&lid=LSTHBLEY3HGHANFZMSF5SPFQY&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Appliances_0_Hand%20Blender&fm=neo%2Fmerchandising&iid=345680cd-5f53-4fae-ab55-f0a794793165.HBLEY3HGHANFZMSF.SEARCH&ppt=browse&ppn=browse,"2,3,4,5,6,7","1,0","3,4",,,,,,
775,Homfine Moduler Kitchen Hand Blender Mixer Froth Whisker Latte Maker for Milk Coffee Egg Beater 1 Piece 50 W Hand Blender,https://www.flipkart.com/homfine-moduler-kitchen-hand-blender-mixer-froth-whisker-latte-maker-milk-coffee-egg-beater-1-piece-50-w/p/itmf1ba3daef416f?pid=HBLFM9CNZ8SAVYHT&lid=LSTHBLFM9CNZ8SAVYHTBKUVZM&marketplace=FLIPKART&srno=b_1_22&otracker=nmenu_sub_Appliances_0_Hand%20Blender&fm=neo%2Fmerchandising&iid=345680cd-5f53-4fae-ab55-f0a794793165.HBLFM9CNZ8SAVYHT.SEARCH&ppt=browse&ppn=browse,"2,3,4,5,6,7","1,0","3,4",,,,,,
776,Kenstar KTG02KGP-DBH Grill,https://www.flipkart.com/kenstar-ktg02kgp-dbh-grill/p/itmfb81f13b6c473?pid=SWME9QYTKUHGWNKC&lid=LSTSWME9QYTKUHGWNKCS5CCEY&marketplace=FLIPKART&spotlightTagId=BestsellerId_j9e%2Fm38%2F1vj&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Sandwich%20Makers&fm=neo%2Fmerchandising&iid=77310270-d16f-4086-ba1f-667e630f4d05.SWME9QYTKUHGWNKC.SEARCH&ppt=browse&ppn=browse&ssid=busrq8s7000000001601904634081,"2,3,4,5,6,7","1,0","3,4",,,,,,
777,Kent 16031 850 W Pop Up Toaster,https://www.flipkart.com/kent-16031-850-w-pop-up-toaster/p/itmf8yqapzhevgvf?pid=PUTF8YQACQUFUF55&lid=LSTPUTF8YQACQUFUF55SL7JKA&marketplace=FLIPKART&srno=b_1_3&otracker=browse&fm=neo%2Fmerchandising&iid=5e324e77-2106-4c45-8cf8-0b009625b02e.PUTF8YQACQUFUF55.SEARCH&ppt=browse&ppn=browse&ssid=tocbqyzd400000001601904888065,"2,3,4,5,6,7","1,0","3,4",,,,,,
778,Prestige Delight PRWO - 1.0 Electric Rice Cooker,https://www.flipkart.com/prestige-delight-prwo-1-0-electric-rice-cooker/p/itmeh97pebpv4a7s?pid=ECKEH97PZEYZMBH6&lid=LSTECKEH97PZEYZMBH6PQOLUR&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Electric%20Cookers&fm=neo%2Fmerchandising&iid=eb607bb9-4d40-4297-905f-96e48a06fe04.ECKEH97PZEYZMBH6.SEARCH&ppt=browse&ppn=browse&ssid=etuf0ccbts0000001601904921364,"2,3,4,5,6,7","1,0","3,4",,,,,,
779,Butterfly Rapid Plus Wet Grinder with Coconut Scraper,https://www.flipkart.com/butterfly-rapid-plus-wet-grinder-coconut-scraper-blue/p/itm579412e45a359?pid=WTGFGMHH9A2Z32VH&lid=LSTWTGFGMHH9A2Z32VHZLFHMT&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=neo%2Fmerchandising&iid=d42dcd42-1589-4ef1-8ef3-0858ea2c756b.WTGFGMHH9A2Z32VH.SEARCH&ppt=browse&ppn=browse&ssid=dkck89iky80000001601905165608,"2,3,4,5,6,7","1,0","3,4",,,,,,
780,Inalsa Fiesta Lx 650 W Food Processor,https://www.flipkart.com/inalsa-fiesta-lx-650-w-food-processor/p/itmewfmzz8xy8gra?pid=FPREWFMZET8RGYRM&lid=LSTFPREWFMZET8RGYRMUFY9RZ&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Food%20Processors&fm=neo%2Fmerchandising&iid=03cf6b96-5428-41ae-9755-ca6490408e67.FPREWFMZET8RGYRM.SEARCH&ppt=browse&ppn=browse&ssid=418rza11og0000001601905625993,"2,3,4,5,6,7","1,0","3,4",,,,,,
781,Black & Decker BXCM1201IN 12 Cups Coffee Maker,https://www.flipkart.com/black-decker-bxcm1201in-12-cups-coffee-maker/p/itmf22ydcbu3ucw5?pid=CMKFFV8C8Y7ZEXMY&lid=LSTCMKFFV8C8Y7ZEXMYJURNCX&marketplace=FLIPKART&spotlightTagId=TrendingId_j9e%2Fm38%2Fwqo&srno=b_1_9&otracker=nmenu_sub_Appliances_0_Coffee%20Makers&fm=neo%2Fmerchandising&iid=20222842-b3e8-4776-a332-d1f4ab0218a2.CMKFFV8C8Y7ZEXMY.SEARCH&ppt=browse&ppn=browse&ssid=9e39ynodao0000001601905651529,"2,3,4,5,6,7","1,0","3,4",,,,,,
782,Faber FFSD 8PR 14S-BK Free Standing 14 Place Settings Dishwasher,https://www.flipkart.com/faber-ffsd-8pr-14s-bk-free-standing-14-place-settings-dishwasher/p/itm6a02e0cfe53f5?pid=DSWFTP7TNUBWDZZ5&lid=LSTDSWFTP7TNUBWDZZ5OI0MGH&marketplace=FLIPKART&fm=neo%2Fmerchandising&iid=M_db21744a-cfc5-4962-8591-978889fff5c7_9_ZP5BQ4CJUT_MC.DSWFTP7TNUBWDZZ5&ppt=clp&ppn=dishwasher-store&otracker=clp_pmu_v2_Explore%2Bthe%2BSelection_2_9.productCard.PMU_V2_Faber%2BFFSD%2B8PR%2B14S-BK%2BFree%2BStanding%2B14%2BPlace%2BSettings%2BDishwasher_dishwasher-store_DSWFTP7TNUBWDZZ5_neo%2Fmerchandising_1&otracker1=clp_pmu_v2_PINNED_neo%2Fmerchandising_Explore%2Bthe%2BSelection_LIST_productCard_cc_2_NA_view-all&cid=DSWFTP7TNUBWDZZ5,"2,3,4,5,6,7","1,0","3,4",,,,,,
783,Orient Electric Fabri Press DIFP10BP 1000 W Dry Iron,https://www.flipkart.com/orient-electric-fabri-press-difp10bp-1000-w-dry-iron/p/itmevtf4hdpmtgym?pid=IRNEVTESQWWGWZZG&lid=LSTIRNEVTESQWWGWZZG46PYPP&marketplace=FLIPKART&spotlightTagId=BestsellerId_j9e%2Fabm%2Fa0u&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Irons&fm=neo%2Fmerchandising&iid=705ecc13-32ce-405c-b4da-415ee326ef6b.IRNEVTESQWWGWZZG.SEARCH&ppt=browse&ppn=browse&ssid=xaj1y1j3ts0000001601905793911,"2,3,4,5,6,7","1,0","3,4",,,,,,
784,Nasaka Xtra Sure 20 L Gravity Based Water Purifier,https://www.flipkart.com/nasaka-xtra-sure-20-l-gravity-based-water-purifier/p/itme5f2tcmvhhawz?pid=WAPE5F2TDGDFATMG&lid=LSTWAPE5F2TDGDFATMG5AGNRD&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Appliances_0_Water%20Purifiers&fm=neo%2Fmerchandising&iid=6196813e-6280-4652-8e69-9d83a203fb87.WAPE5F2TDGDFATMG.SEARCH&ppt=browse&ppn=browse&ssid=oaz93r7irk0000001601905850097,"2,3,4,5,6,7","1,0","3,4",,,,,,
785,Crompton Sea Wind 1200 mm 3 Blade Ceiling Fan,https://www.flipkart.com/crompton-sea-wind-1200-mm-3-blade-ceiling-fan/p/itmc2fe4b235a8ab?pid=FANEAZ2A2NEGYCQN&lid=LSTFANEAZ2A2NEGYCQNAJVONK&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=neo%2Fmerchandising&iid=77e7bc15-6bdd-40f5-82a1-7791e069ea2e.FANEAZ2A2NEGYCQN.SEARCH&ppt=browse&ppn=browse&ssid=n9lvk7r4680000001601905979554,"2,3,4,5,6,7","1,0","3,4",,,,,,
786,Bajaj 24 L Room/Personal Air Cooler,https://www.flipkart.com/bajaj-24-l-room-personal-air-cooler/p/itmerb6hfbhycjec?pid=AICERB6H97H8VYDW&lid=LSTAICERB6H97H8VYDW7VAVWC&marketplace=FLIPKART&spotlightTagId=BestsellerId_j9e%2Fabm%2F52j&srno=b_1_1&otracker=browse&fm=neo%2Fmerchandising&iid=874ceb88-19cc-4cc1-991b-bf043d91a8ae.AICERB6H97H8VYDW.SEARCH&ppt=browse&ppn=browse&ssid=34ztpwunhs0000001601906014683,"2,3,4,5,6,7","1,0","3,4",,,,,,
787,Microtek Inverter UPS EB 900 (800Va) 672 Watts Digital Inverter,https://www.amazon.in/Microtek-Upseb-900-Va-Inverter/dp/B00IM7CXVM/ref=sr_1_4?dchild=1&keywords=inverter&qid=1601906135&sr=8-4,"2,3,4,5,6,7","1,0","3,4",,,,,,
788,Eureka Forbes Quick Clean DX Dry Vacuum Cleaner,https://www.flipkart.com/eureka-forbes-quick-clean-dx-dry-vacuum-cleaner/p/itmd4ntnhspfnbg5?pid=VCLD4NTM3SPYBJSJ&lid=LSTVCLD4NTM3SPYBJSJGZDOBY&marketplace=FLIPKART&spotlightTagId=BestsellerId_j9e%2Fabm%2Ful2&srno=b_1_1&otracker=nmenu_sub_Appliances_0_Vacuum%20Cleaners&fm=neo%2Fmerchandising&iid=5d7bc5fe-a3b5-43e2-bc5e-f7bb972a23e8.VCLD4NTM3SPYBJSJ.SEARCH&ppt=browse&ppn=browse&ssid=qgiy4g5gqo0000001601906176870,"2,3,4,5,6,7","1,0","3,4",,,,,,
789,Usha Wonder Stitch Electric Sewing Machine,https://www.flipkart.com/usha-wonder-stitch-electric-sewing-machine/p/itme2295yccycfdp?pid=SMCE2295FRZAHXWA&lid=LSTSMCE2295FRZAHXWAFJISGG&marketplace=FLIPKART&srno=b_1_1&otracker=bp_browse_announcement_j9e%2Cabm%2C0zg&fm=organic&iid=7d23a52d-8f08-4151-b2f9-0cd3fda9d6ed.SMCE2295FRZAHXWA.SEARCH&ssid=pt2hmdrd740000001601906215181,"2,3,4,5,6,7","1,0","3,4",,,,,,
790,V-Guard Digi 200 Supreme TV Voltage Stabilizer,https://www.flipkart.com/v-guard-digi-200-supreme-tv-voltage-stabilizer-178-cm-70-tv-set-top-box-home-theatre-system-working-range-140-295-v-6-a/p/itmffn3xkezpnhsq?pid=VSTFFN3XZJZ2THBV&lid=LSTVSTFFN3XZJZ2THBVKMJU40&marketplace=FLIPKART&spotlightTagId=TrendingId_j9e%2Fabm%2Fxf4&srno=b_1_10&otracker=browse&fm=organic&iid=4af7d26f-edc2-4ab9-905a-43cb1691db4b.VSTFFN3XZJZ2THBV.SEARCH&ppt=browse&ppn=browse&ssid=y22v4ybels0000001601906321358,"2,3,4,5,6,7","1,0","3,4",,,,,,
791,Bajaj 3 L Instant Water Geyser,https://www.flipkart.com/bajaj-3-l-instant-water-geyser-ivora-white/p/itm7876a2b984063?pid=WGYFHGQVSXQZTH6F&lid=LSTWGYFHGQVSXQZTH6F4TSVER&marketplace=FLIPKART&srno=b_1_1&otracker=browse&fm=organic&iid=48c149b4-8270-4876-a08a-308b262562cd.WGYFHGQVSXQZTH6F.SEARCH&ppt=browse&ppn=browse&ssid=v0v4pj1l4w0000001601906349452,"2,3,4,5,6,7","1,0","3,4",,,,,,
792,Nova ISI Mark Shock-Proof & Water-Proof NIH 430 Copper 1500 W Immersion Heater Rod,https://www.flipkart.com/nova-isi-mark-shock-proof-water-proof-nih-430-copper-1500-w-immersion-heater-rod/p/itm53f00777148da?pid=IMMFGPMB8WDRUHMV&lid=LSTIMMFGPMB8WDRUHMVWPR0IM&marketplace=FLIPKART&spotlightTagId=BestsellerId_j9e%2Fabm%2Frqo&srno=b_1_1&otracker=browse&fm=organic&iid=4c88a488-7aca-479b-8a45-f08bf1cb771a.IMMFGPMB8WDRUHMV.SEARCH&ppt=browse&ppn=browse&ssid=smw6642qlc0000001601908046790,"2,3,4,5,6,7","1,0","3,4",,,,,,
793,"OXYWAVE Tri Band 2G 3G 4G Cellphone Network Amplifier Kit for Home, Office, Hotel, Basement",https://www.amazon.in/OXYWAVE-Cellphone-Network-Amplifier-Basement/dp/B089FJ7PKL/ref=lp_1388889031_1_1?s=electronics&ie=UTF8&qid=1601908434&sr=1-1,"2,3,4,5,6,7","1,0","3,4",,,,,,
794,BlueRigger DVI Male to DVI Male Digital Dual-Link Cable,https://www.amazon.in/BlueRigger-Digital-Dual-Link-Cable-Meters/dp/B009WA4EBU?ref_=Oct_s9_apbd_omg_hd_bw_b1V4VbD&pf_rd_r=WCAYN4G9TG9274C9RJW4&pf_rd_p=a6d879f9-02a6-50f2-ad51-186e806bc5cc&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1375274031,"2,3,4,5,6,7","1,0","3,4",,,,,,
795,Mi 2-in-1 USB Cable,https://www.amazon.in/Mi-Cable-Micro-Type-C-100cm/dp/B07XDRVFMC?ref_=Oct_s9_apbd_omg_hd_bw_b1V4Yyt&pf_rd_r=7C0ADDTZB41T94D87F0J&pf_rd_p=c8f9305a-2878-5c43-a005-c304b085a7fc&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1375287031,"2,3,4,5,6,7","1,0","3,4",,,,,,
796,AmazonBasics High-Speed HDMI Cable,https://www.amazon.in/AmazonBasics-High-Speed-HDMI-Cable-Feet/dp/B014I8SSD0?ref_=Oct_s9_apbd_orecs_hd_bw_b1VzeWV&pf_rd_r=PQNK67NNT65W2NRC4HXQ&pf_rd_p=508a52ef-88a6-528b-8093-f4d5886b8d4a&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1388893031,"2,3,4,5,6,7","1,0","3,4",,,,,,
797,PremiumAV RJ45 CAT5E Ethernet Patch/LAN Cable,https://www.amazon.in/Terabyte-CAT5E-Ethernet-Cable-Patch/dp/B01N45SDI8?ref_=Oct_s9_apbd_orecs_hd_bw_b1V4VrL&pf_rd_r=BESD8M22F859D1C8VZR6&pf_rd_p=7309264d-2919-5c28-bc92-f0d5009885bd&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1375275031,"2,3,4,5,6,7","1,0","3,4",,,,,,
798,Anself Mini PCI-E 1X Extension Cable Powered Riser Adapter,https://www.amazon.in/Anself-Extension-Cable-Powered-Adapter/dp/B07SHBY83H?ref_=Oct_s9_apbd_orecs_hd_bw_b1V4YSd&pf_rd_r=2Y42M1ZJ8H6079AVS041&pf_rd_p=8081a5f5-f596-5222-8318-8143648363ed&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1375285031,"2,3,4,5,6,7","1,0","3,4",,,,,,
799,Tata Sky Digital TV HD Setup Box Remote,https://www.amazon.in/Tata-Sky-Digital-Setup-Remote/dp/B01MA2YKBF?ref_=Oct_s9_apbd_orecs_hd_bw_b1Vznt9&pf_rd_r=BFG434XY0GH88ZTTB0D1&pf_rd_p=89606b11-3043-5ec8-979f-2014234ecc45&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1388929031,"2,3,4,5,6,7","1,0","3,4",,,,,,
800,Maser Universal Wall Mount Stand for 14 inch to 32 inch LCD & LED TV,https://www.amazon.in/Maser-Universal-Wall-Mount-Stand/dp/B01M5IYW2J?ref_=Oct_s9_apbd_orecs_hd_bw_b1Vzvx9&pf_rd_r=ZPKG82HYFCXM115Q5TE3&pf_rd_p=f956b130-8efd-5e17-a634-a887f9feb66a&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1388960031,"2,3,4,5,6,7","1,0","3,4",,,,,,
801,RSAV Bare Lamp for BENQ 5J.J6V05.001,https://www.amazon.in/RSAV-Bare-Lamp-BENQ-5J-J6V05-001/dp/B08GZNNKKS?ref_=Oct_s9_apbd_onr_hd_bw_b1VzmaV&pf_rd_r=08V8T3A3BE32AEAY55EA&pf_rd_p=044761c3-20e0-5370-836a-55f6692671ac&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1388924031,"2,3,4,5,6,7","1,0","3,4",,,,,,
802,Bangcool Record Weight Stabiliser Portable Vinyl LP Disc Stabilizer Turntable Vinyl Clamp,https://www.amazon.in/Bangcool-Stabiliser-Portable-Stabilizer-Turntable/dp/B0821HLMQN/ref=lp_1388959031_1_2?s=electronics&ie=UTF8&qid=1601908800&sr=1-2,"2,3,4,5,6,7","1,0","3,4",,,,,,
803,"AudioShop Multi AV Ceiling Projector Mount with Universal LCD/DLP Mounting for Epson, Optoma, Benq, ViewSonic Projectors, 20KG Load Capacity",https://www.amazon.in/AudioShop-Projector-Universal-ViewSonic-Projectors/dp/B089C6WG47?ref_=Oct_s9_apbd_onr_hd_bw_b1Vzn6l&pf_rd_r=V670J0HV7VC2CN3Q0EJV&pf_rd_p=fa08bf35-96c0-515b-8dbe-f85750c132af&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1388926031,"2,3,4,5,6,7","1,0","3,4",,,,,,
804,"Wi-Fi Receiver 300Mbps, 2.4GHz, 802.11b/g/n USB 2.0 Wireless Mini Wi-Fi Network Adapter",https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI?ref_=Oct_s9_apbd_orecs_hd_bw_b1V5D2l&pf_rd_r=KTGRSMBH85QCS2QCZWAJ&pf_rd_p=2c8544ef-b6d6-5791-b862-d487f12c9415&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1375441031,"2,3,4,5,6,7","1,0","3,4",,,,,,
805,REO 2Way Switch,https://www.amazon.in/REO-Havells-Plastic-Switch-Multicolour/dp/B06XT7WSG8/ref=sxin_9?ascsubtag=amzn1.osa.9a03055f-26b6-4e0b-a500-086b46ed8b01.A21TJRUUN4KGV.en_IN&creativeASIN=B06XT7WSG8&cv_ct_cx=switches&cv_ct_id=amzn1.osa.9a03055f-26b6-4e0b-a500-086b46ed8b01.A21TJRUUN4KGV.en_IN&cv_ct_pg=search&cv_ct_wn=osp-single-source-gl-ranking&dchild=1&keywords=switches&linkCode=oas&pd_rd_i=B06XT7WSG8&pd_rd_r=d792c9c0-aad5-4736-b652-13747e4fca96&pd_rd_w=j3Dkk&pd_rd_wg=iC7eO&pf_rd_p=e0ec3157-32a0-4197-a7f6-49f9023b486e&pf_rd_r=RKR89WB42EQ6QXPKQ252&qid=1601908942&sr=1-1-5b72de9d-29e4-4d53-b588-61ea05f598f4&tag=technologytoday-21,"2,3,4,5,6,7","1,0","3,4",,,,,,
806,TATASKY HD Set Top Box 1 Month Hindi Lite Pack,https://www.amazon.in/TATASKY-HD-Month-Dhamaka-Pack-Black/dp/B077KV7MZ9?ref_=Oct_s9_apbd_omwf_hd_bw_b1W1kKt&pf_rd_r=CMN7G9GRPGH2E24PYWES&pf_rd_p=b799ad83-0cfb-5efa-9321-a5f543a45ab1&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=1389392031,"2,3,4,5,6,7","1,0","3,4",,,,,,
807,Sony DVPSR210P DVD Player,https://www.amazon.in/Sony-DVPSR210P-Player-Progressive-Scan/dp/B007F9XHBI?ref_=Oct_s9_apbd_otopr_hd_bw_b1W1hzj&pf_rd_r=R3W98HBHDQR0VAFZMC38&pf_rd_p=53d46c6e-27fd-5f9e-adc2-d67e8ea910dc&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=1389383031,"2,3,4,5,6,7","1,0","3,4",,,,,,
808,Memories Photo Magnet,https://www.amazon.in/Gingercrush-Memories-Photo-Magnet/dp/B085WQ9JN5/ref=sr_1_9?dchild=1&keywords=memory+magnets&qid=1601909144&sr=8-9,"2,3,4,5,6,7","1,0","3,4,5,0,1,6",,,,,,
809,Four Fountains De Stress Spa Gift Voucher,https://www.amazon.in/Four-Fountains-Stress-Spa-Voucher/dp/B00O9XJ1PE,"2,3,4,5","1,0","3,5,4,0,1",,,,,,
810,Ceylon Gems South Sea Pearl Moti 5.5cts or 6.25ratti Stone Stunning Silver Ring for Men & Women,https://www.amazon.in/Ceylon-Gems-5-5cts-6-25ratti-Stunning/dp/B08FHBL5BW/ref=sr_1_2_sspa?dchild=1&keywords=pearl+ring&qid=1601909445&sr=8-2-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEySEZXMksxV1dUMFk1JmVuY3J5cHRlZElkPUEwOTQzODIwMlRWMk5aU0RXR1NNWSZlbmNyeXB0ZWRBZElkPUEwNDI2OTI0NEs3QzVMOTVHMUZNJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"2,3,4,5,6,7","1,0","3,4,0,1",,,,,,
811,F&D T60x Tower Speaker with Bluetooth,https://www.amazon.in/T60xbrown-Wireless-Portable-Bluetooth-Speaker/dp/B07141R32C/ref=sr_1_2?dchild=1&fst=as%3Aoff&m=A14CZOWI0VEHLG&pf_rd_i=1389387031&pf_rd_m=A1K21FY43GMZF8&pf_rd_p=958b48d2-fa19-488c-b48d-3af80d29f1b0&pf_rd_r=HARYQ2CX3EX07WC2S6D7&pf_rd_s=merchandised-search-3&pf_rd_t=101&qid=1562159331&refinements=p_85%3A10440599031%2Cp_72%3A1318477031%2Cp_n_condition-type%3A8609960031%2Cp_6%3AA14CZOWI0VEHLG&rnid=1389365031&rps=1&s=electronics&sr=1-2,"2,3,4,5,6,7","1,0","3,4",,,,,,
812,Canon EOS 80D 24.2MP Digital SLR Camera,https://www.amazon.in/Canon-Digital-18-135mm-3-5-5-6-Stabilization/dp/B01BUYJX6G?ref_=Oct_s9_apbd_omg_hd_bw_b1W0qP9&pf_rd_r=DCCJQXXS9A2NSE3M38ZA&pf_rd_p=50dcc0ca-56d0-5191-9fd0-eccb4ebe68c8&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=1389177031,"2,3,4,5,6,7","1,0","3,4",,,,,,
813,Victorinox Climber Red Swiss Army Knife,https://www.amazon.in/Victorinox-Climber-Swiss-Knife-1-3703/dp/B00004YVBA?ref_=Oct_s9_apbd_omg_hd_bw_b3iOg6x&pf_rd_r=21AN1BKG0JKP5KWDHBKN&pf_rd_p=7fce2cfa-fc27-5be2-845a-ec9a0509525d&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=3404439031,"2,3,4,5,6,7","1,0","3,4",,,,,,
814,Dulari Dhamal - Hindi Comedy Play,https://in.bookmyshow.com/plays/dulari-dhamal-hindi-comedy-play/ET00138572,"2,3,4,5,6,7","1,0","3,4,0,5,1",,,,,,
815,F9 Go Karting,https://in.bookmyshow.com/activities/f9-go-karting/ET00088735,"2,3,4,5,6,7","1,0","3,4,0,5,1",,,,,,
816,"Generic Mini 9"" Portable Steel Foldable Handy Shovel Trowel Gardening Camping",https://www.amazon.in/Generic-Portable-Foldable-Gardening-Camping/dp/B019Q0M2K0/ref=lp_3404444031_1_1?s=sports&ie=UTF8&qid=1601912540&sr=1-1,"2,3,4,5,6,7","1,0","3,4",,,,,,
817,Ohuhu Camping Stove Stainless Steel Backpacking Stove Potable Wood Burning Stoves for Picnic BBQ Camp Hiking with Grill Grid,https://www.amazon.in/Ohuhu-Camping-Stainless-Backpacking-Potable/dp/B07TTB1B58?ref_=Oct_s9_apbd_orecs_hd_bw_b3iOWE3&pf_rd_r=NBVRNNVNE3XBZYHSE4ZJ&pf_rd_p=12b59e78-b349-5f20-8d33-db263935420e&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=3404401031,"2,3,4,5,6,7","1,0","3,4",,,,,,
818,SMILE Outdoor Camping Tent Portable Foldable Tent for Picnic/Hiking/Trekking Tent Dome Tent Travelling Tent Water Resistant Tent 4 Person Tent,https://www.amazon.in/SMILE-Portable-Foldable-Travelling-Resistant/dp/B07VZBVG7D?ref_=Oct_s9_apbd_orecs_hd_bw_b3iOpjj&pf_rd_r=BDBAZKW92FWJ0V8QDNVQ&pf_rd_p=bf04442d-fdae-5dac-a53f-dcae7db96212&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=3404476031,"2,3,4,5,6,7","1,0","3,4",,,,,,
819,ANGEL'S. Rechargeable Head Torch,https://www.amazon.in/ANGELS-Rechargeable-Flashlight-Resistant-Spotlight/dp/B07T7XHD55?ref_=Oct_s9_apbd_orecs_hd_bw_b3iOiBz&pf_rd_r=AD613MY1WQZXBH1NAHGZ&pf_rd_p=54702192-4c3d-5d3d-bec4-cc3833ea7396&pf_rd_s=merchandised-search-10&pf_rd_t=BROWSE&pf_rd_i=3404447031,"2,3,4,5,6,7","1,0","3,4",,,,,,
